103869905,6
103869948,6
103870172,0
103873031,6
103873287,6
103874542,7
103893628,7
10390618,0
103920544,0
103962247,2
103981608,2
103987118,2
103999558,2
104003944,7
104017881,2
104018437,0
104018551,7
104033932,7
104039477,7
104108118,0
104135271,1
104145269,0
104160578,0
104166771,0
104180412,6
104181338,7
104186348,0
104196211,7
104232315,7
104233613,0
104249161,2
104268280,0
104291923,0
104292563,7
104300221,2
104317426,2
104343176,2
10434739,2
10437576,2
104424567,7
104425270,7
104501995,7
104509198,7
10451421,0
10452516,6
104535539,0
104541326,0
10458255,0
104584416,0
104588055,7
104697130,2
104717726,2
104720115,2
104743565,6
104959100,0
105046001,0
1050559,2
10513973,1
105163449,7
10517511,7
10521801,2
105253138,2
10530886,1
105309877,7
105323993,6
105324094,6
1053264,2
1053272,6
1053418,6
105369713,2
105474541,7
105474835,7
105474886,7
105474967,7
105544299,2
105544418,7
105544434,7
105544477,7
105544493,7
105544515,0
105544558,7
105560162,7
105564834,0
105567019,0
10575227,3
10581766,2
10592938,6
10595805,1
10595813,5
10596011,6
10610715,6
10622802,3
10628924,6
10632956,5
10633065,2
10647457,6
10661212,6
1066323,1
10668845,0
10672109,1
10672125,1
10672605,6
10672788,6
10673873,6
10676139,2
10679774,0
10687483,2
10687769,3
10701281,2
10702385,3
10703748,0
1070592,6
10706356,0
10715746,6
10718354,1
10774963,1
10778101,6
10784187,7
10787585,2
10809589,6
1081896,2
10819924,6
10820591,0
10832505,7
10843922,2
10843981,6
10849815,1
10850856,3
10854916,5
10897143,2
10897411,2
10900098,2
10909419,2
10911057,7
10914471,5
10914790,3
10915265,6
10918523,6
10918540,6
10920226,6
10920331,6
10920781,2
10922172,0
10924752,2
10924922,0
10924965,3
10925767,7
10930191,0
10933310,0
10939903,0
10943595,2
10946608,0
10946641,6
10949844,0
10964410,6
10964711,2
10971149,6
10984127,6
10987941,1
1101871,6
110272,6
11030755,0
11050454,6
11051493,2
1105191,2
1105388,2
11061855,0
11076674,2
11076682,2
11078146,6
11080892,6
11083263,2
11136278,2
11136359,7
11136391,7
11136405,7
11136413,7
11136464,7
11136472,7
11147610,2
11149604,5
11151455,2
11152826,6
11153776,2
11156325,0
11156520,1
11158441,6
11159651,1
1116002,1
11161531,6
11161671,6
11163178,0
11168013,1
11168145,6
11168153,6
11168293,5
11170891,0
11171235,0
11174684,2
11174935,6
11176342,2
11201681,6
11201843,1
11202173,6
11202891,0
11202921,6
11203391,2
11204559,2
11207647,7
11209411,6
11215119,0
11215127,7
11215640,0
11221747,2
11221755,6
11222018,6
11222638,0
11224592,1
11233745,2
11237317,6
11256818,0
11259418,7
11270641,2
11270896,2
11277122,0
11279214,6
11287161,2
11287179,2
11303760,1
11303816,5
11303824,2
11304286,2
11327375,2
11327383,2
11327430,2
11329157,2
11329238,6
11330155,7
11330228,6
11337451,0
11339730,6
11345756,7
11352647,2
11352655,2
11356022,2
11368632,6
11368811,2
11368888,6
11371200,1
11372494,5
11374209,0
11378182,3
1137891,2
11387386,1
11390930,2
11391740,2
1139193,2
11392002,0
1139274,2
11413221,5
11463295,2
1147153,1
11473118,7
11473126,7
11473703,7
11477822,2
11512032,2
11512334,2
11518901,7
11518910,1
11519631,1
1152688,2
11540109,1
11542322,1
11542675,6
11542829,0
11542918,0
11545496,2
11547120,6
11547812,5
1154915,2
11549491,2
11549807,6
11549815,6
11549866,2
11550392,2
11550660,6
11550856,7
11553090,5
11554380,2
11555874,2
11562242,5
11564776,6
11567821,2
11568747,2
1156900,7
11570172,6
11570300,7
11570792,6
11572124,7
11574330,6
11579790,0
11596953,0
11599936,6
11600829,0
11601311,0
11602139,7
11604808,6
11604824,7
11610441,0
11610450,6
11617471,0
11621621,6
1162489,2
11636394,2
11643251,2
11651474,0
11651717,2
11673800,2
11675349,2
11676566,5
11677783,2
11688327,7
11704934,7
11705647,2
11706481,0
1170970,7
11709952,2
11737263,2
1174835,1
11756284,2
11756292,6
11756471,7
11756501,2
11756705,2
11757027,1
11757426,1
11760575,6
11763191,2
11765232,6
11777401,1
11777443,6
11778211,0
11778326,2
11788429,1
11788666,2
11788879,2
11791187,6
11792116,6
11792442,0
11792841,6
11794119,0
11794178,6
11794429,2
11794674,7
11794941,0
11797215,6
11802511,0
11802545,0
11818808,2
11823470,1
11823828,2
11829699,6
11829770,6
11832169,6
11832177,0
11832185,0
11832207,2
11837004,0
11839686,6
11846283,6
11847310,2
11859555,6
11867604,6
11867736,2
11869984,2
11878061,6
11878088,3
11878118,6
11878177,7
11878185,2
11878207,7
11878304,0
11879114,1
11898500,6
11898984,0
11899522,6
11899531,2
11900148,2
11900156,2
11909579,2
11919701,6
11919825,2
11925868,2
11925990,0
11926007,0
11929171,2
11935928,2
11935944,6
11936215,2
1194011,2
1194143,2
11942495,0
11946105,7
11946229,2
119512,6
11957051,6
11957069,6
11957077,6
11957085,6
11957131,6
11957191,1
11957204,6
11957221,1
11958375,6
11958669,5
11959100,6
11959142,0
11959941,2
11960213,6
11960329,6
11960426,2
11960493,6
11960604,2
11961066,6
11961155,1
11961295,2
11961309,0
11961481,0
11962038,2
11962194,6
11963042,6
11969644,2
11975415,6
11975458,5
11977892,6
11978082,2
11978180,7
12000329,7
12005495,2
12010669,5
12010944,6
12014397,6
12017442,6
12017761,7
12019151,1
12027146,6
12040606,6
12042412,6
12045080,6
12051390,6
12052612,2
12059196,7
12061425,7
12061522,7
12063053,2
12063061,7
12074977,6
12075051,6
12076511,6
12080560,6
12081230,6
12081353,0
12085235,6
12096369,2
12099511,1
12100111,2
12100153,4
12100374,6
12102181,6
12102644,4
12102750,5
12103098,0
12103225,0
12104540,2
12109096,2
1210947,6
12110833,6
12112267,5
12113204,6
12114138,2
1211447,6
1211455,6
12119776,5
12121738,0
12121924,0
12121941,0
12132128,0
12141062,6
12145211,6
12146501,6
12146731,6
12153699,6
12157686,0
12158551,6
12160598,0
12167100,0
12173177,6
12177041,7
12179442,6
12180564,2
12180572,6
12180874,2
12181277,7
12181358,2
12224022,6
12250708,2
12250759,2
12255149,6
12257869,2
12262129,6
12262391,3
12262404,2
12263982,0
12266001,2
12270768,0
12272485,7
12272493,7
12273406,2
12273465,6
12277665,4
12279111,5
12280178,0
12283878,6
12284220,0
12284670,2
12287423,2
12290581,2
12302708,7
12302767,0
12302872,6
1230344,0
12304581,6
12306738,6
1230905,0
12310221,7
12310263,7
12310298,7
12317403,7
1232002,6
12320366,7
12320374,7
12320382,7
12320391,7
12320404,7
12320412,7
12320421,7
12320439,7
12320447,7
12320455,7
12320463,7
12320471,7
12320480,7
12320501,7
12320510,7
12320528,7
12320536,7
12320544,7
12346594,7
12346616,7
12346624,7
12346632,7
12346641,7
12346667,7
12346675,7
12346683,7
12350770,2
12350788,7
12352136,6
12352683,6
12353817,6
12355054,2
12356352,2
12357669,6
12357677,6
12362778,6
12363391,0
12365017,0
12385573,7
12396028,2
12413089,2
12413186,2
12425541,2
12427535,6
12429813,2
12430277,4
12430889,2
12435554,2
12449431,6
12453994,2
12457396,2
12457833,0
12458376,7
12470767,2
12475319,2
12477656,6
12480932,0
12482471,2
12483125,6
12483176,6
12485276,0
12485675,7
12499579,7
12509329,0
12509337,0
12512516,2
12513083,7
12514667,1
12516040,1
12529117,2
12536482,2
12545988,2
12546232,5
12546275,6
12546313,2
12558770,7
12562947,0
12566241,4
12574678,3
12578215,6
12586935,6
12596574,2
12596779,1
12601675,5
12602612,0
12605824,3
12609986,2
12614581,7
12627399,6
12643424,1
12643505,0
12643858,4
12643955,2
12644480,2
12655988,6
12656089,7
12684449,6
12686379,1
12686981,0
12689815,2
12698911,6
1271199,2
12794694,0
12812960,0
12813125,2
12813273,2
12822132,2
12822141,2
12825450,2
12825956,6
12834327,7
12837156,0
12838128,0
12868744,6
1287966,6
12882071,7
12908959,2
12910058,0
12910562,6
12910848,2
12937711,0
12949001,6
12949124,6
12949302,6
12949485,1
12958727,6
12964115,2
12973688,3
12990850,2
12996904,6
13005910,0
13008731,2
13016202,2
13025970,3
13029207,1
13031376,6
13035886,0
13053531,0
13056468,6
13056549,6
1305875,0
1306278,2
13072510,7
13072722,2
1309382,6
1309391,2
131164,2
13133659,6
13134167,7
13143930,7
13148931,6
13158104,0
13171160,0
13178288,1
13180436,6
13180452,2
1319965,0
13200003,2
13202421,6
13223798,7
13234331,6
13243578,2
13244515,6
13244523,6
13246151,0
13246160,7
1324870,6
1325299,6
13256246,0
13257901,6
13259644,4
1326830,6
13273876,1
13273892,0
13282034,7
13285246,6
13288253,7
1328883,2
13294351,0
13298305,6
13298526,7
13300601,7
13306081,6
1331701,7
1331931,2
1332112,6
13325400,0
13339621,0
13345206,6
13345702,6
13345753,2
13345923,6
13348655,0
13355244,6
1335863,0
1340204,7
13404318,2
13407058,6
13410458,1
13414348,6
13415239,7
13420763,6
13423452,7
1343581,6
1344021,2
13444280,2
13446991,0
13456326,2
13466356,6
13471040,6
1349414,5
1350471,0
13510410,4
13553585,6
13564803,2
13566245,6
13569848,6
13572059,6
13573047,6
13576305,7
13587005,2
13592556,6
13598589,6
13598724,6
13598830,6
13602934,2
13603213,2
13603701,6
13604074,6
13607669,0
13607677,0
13607910,6
13612565,4
13613774,6
13614096,6
13620452,2
13622986,2
13636685,6
13637941,6
13644408,0
13648519,2
13652095,6
13656813,6
13661507,7
13662601,7
13667815,7
13676717,7
137057,7
13708520,6
13717014,0
13717057,0
13717511,6
13717693,1
13718614,2
13718622,6
13720244,6
13724550,6
13724703,2
13725165,6
13725955,2
13762168,7
13762281,6
13762311,6
1376616,6
13769421,7
13769430,6
13771001,6
13774824,2
1378007,0
1378741,0
137880,1
13791583,6
13798871,1
13808575,6
13812581,2
13824180,6
13827391,7
13829076,6
13831917,6
13832531,5
1383477,6
1383493,7
13838041,6
13838415,6
13844601,2
13849735,6
13850342,2
1385399,2
13857789,0
13868551,2
13883801,2
1388703,6
13898396,0
13898540,7
1390538,6
1390856,0
13913352,6
13913409,2
13919709,7
13927965,1
13929518,2
13931075,6
1393758,5
13937634,2
1393936,1
13953605,6
1395637,6
13961098,6
13961225,5
13961292,2
1396137,6
13961721,2
13961730,2
13961900,6
13963180,3
13966553,1
13968921,1
13968939,2
13968963,7
13968971,6
13969111,2
13969188,1
13969315,6
13972561,2
13973274,0
13973282,1
13977491,0
13981099,0
13981285,7
13983610,2
13983962,0
13983989,0
13986996,2
13987909,7
13987917,2
13989995,2
13990501,2
13990829,1
13991035,7
13991736,2
13991884,5
1399233,6
13992805,6
13993780,7
13993801,6
13995006,7
13995154,0
13995383,6
13996193,4
13998633,6
14001519,7
1400371,7
1401416,7
140155,6
1402501,6
14046776,6
140767,1
14086743,2
1409794,0
1409824,6
1410865,0
1411004,0
1411527,6
1412361,6
14127750,7
1415387,2
14162351,0
14165783,7
14166097,6
14166194,1
14166682,6
14166992,6
14167557,2
14168979,6
14170175,6
14170701,6
14172631,1
14172950,6
14173409,6
14174081,0
14174529,0
14174677,6
14175819,6
14176700,6
1417754,2
14179342,6
14181258,6
14181720,0
14184397,6
14184401,6
14186161,0
14186560,0
14187001,0
14187019,7
14187027,6
14187043,2
14188961,0
14189224,2
1418939,5
14191211,7
14191229,0
14191873,0
14191946,0
14192845,7
14193264,1
14193353,0
14193477,7
14193604,1
14193698,7
14193817,6
14200309,2
14204282,6
14225115,2
14228408,2
14230861,7
14231069,7
1425021,2
14267918,6
14289661,6
14291894,6
14309858,1
14312841,7
14313111,6
14313545,0
14316471,7
14316536,0
1431722,6
14328968,0
14329166,2
14329182,1
14329395,2
14330156,0
14330199,0
14330237,0
14330407,0
14330504,0
14331837,2
14334291,7
14334470,2
14334542,6
14335468,6
14335891,2
14335913,2
14336189,7
14336243,7
14337762,0
14337975,2
1434730,0
14348349,6
14348390,2
14349442,0
14349469,2
14350459,6
14350971,6
14352613,0
14355965,6
14356864,4
14357071,0
14357119,2
14357267,7
14365294,2
14381541,2
14381788,2
14383217,2
14383764,6
1438557,0
1438662,6
14387514,6
14387522,0
14391651,6
14392186,6
14397412,0
14407337,6
14409828,6
14410656,0
14411024,6
14423278,7
14423286,1
14423316,1
14423324,2
14423332,6
14426960,2
14426986,6
14430223,2
14430231,1
1443526,7
14437856,6
14455196,2
14455617,6
14471051,0
14481316,5
14481324,2
14483530,7
1450239,6
14507731,6
14508338,6
14509491,7
14509521,7
14509750,6
14513439,7
14514044,7
14516586,6
1451715,6
14521580,0
14524171,6
14527693,7
14537656,0
14544784,6
14548755,2
14549441,0
14550300,6
14552400,1
14572346,2
14572702,6
14573024,1
14579201,2
14579413,6
14579707,6
14601737,4
14604337,2
1460790,6
14609631,1
14620677,6
14622599,2
14626101,0
14631938,1
14632152,2
1463659,1
14647214,1
14647222,1
14648202,6
14650428,2
14651106,2
14651751,2
14651971,1
14652099,2
14652129,2
14652137,2
14652145,2
14652153,2
14652170,2
14658046,2
14658062,2
14660059,2
14660792,2
14660806,2
146668,0
14669374,6
1467115,6
1467557,7
14679442,4
14679507,6
14681382,6
14681587,2
14681692,2
14681978,2
14683199,2
14683997,0
14684012,2
14684101,2
14684659,2
14686694,1
14687097,2
14697246,7
14704544,6
14704625,2
14705117,1
14705265,2
14706067,6
14711249,0
14714931,2
14715368,2
14718341,2
14718464,6
14718472,6
14718481,1
14719169,6
14719240,2
14719541,6
1471988,1
14734711,2
14742870,2
14743698,6
14744112,1
14744236,6
14744767,6
14744937,6
14747421,0
14748568,2
14762633,0
14765179,6
14765187,2
14766442,7
1476912,6
14769531,6
14769611,6
14775701,6
1477749,7
14784033,1
14786061,6
14786559,2
14787458,2
14787644,6
14790980,6
14791005,2
14791374,6
14791439,6
14791455,1
14791561,2
14791579,2
14791595,2
14791609,2
14791617,2
14791625,2
14791684,4
14791790,2
14792028,2
14803801,7
14805570,7
14811502,2
14812126,2
14812215,2
14815281,2
14819139,2
14825635,2
14827263,2
14835738,6
14835746,1
14835762,2
14835771,1
14845334,6
14846811,2
14848945,2
14862433,6
14862689,6
14862751,0
14863898,0
14865190,7
14867702,2
14886669,2
14886685,7
14886707,2
14886715,2
14913861,6
14925761,2
14925842,6
14926164,6
14927128,6
14930820,6
149314,6
14940426,6
149471,6
14948745,2
14961067,6
14961920,6
14966697,0
14971119,0
14973677,6
14973685,2
14973693,6
149900,6
14990318,7
14991926,6
14991934,6
14999030,2
14999137,6
14999340,6
14999714,6
14999773,7
15000508,5
15002543,4
15004899,1
15004996,6
15005542,2
15006808,2
15010422,6
15021564,2
15021840,7
15026370,7
15026396,0
15026418,1
15053091,6
15059952,1
15064727,2
15065855,2
15065880,2
15066347,2
15066665,6
15066720,6
15067220,2
15067351,2
15067416,6
1506765,2
15069427,0
15071910,0
15084281,0
15112659,6
15112934,3
1511360,2
1511581,1
15116093,6
1512064,2
1512498,1
1512501,1
15127095,2
15130584,0
15131190,6
15133214,6
15133222,6
1513451,1
1513575,2
1513583,1
1513613,1
1513877,1
1513885,2
1513915,1
151394,1
1514644,0
15149641,2
15150526,6
15150810,2
15154220,7
15163121,5
15168590,0
151777,6
15189724,6
15190897,6
151921,7
15195112,2
15197140,1
15197484,2
15198448,6
15199541,0
15199550,2
15199801,0
15201961,6
15215571,6
15266958,2
15271269,6
1527185,2
15296539,2
15300480,2
15305066,6
15318435,2
15321401,6
15322327,7
15325491,6
15336573,4
15337294,6
15337901,6
15338398,2
15338401,2
15340058,2
15340341,6
15341607,2
15343171,2
15349098,2
15354555,6
15354644,7
15376028,4
15380645,6
15390462,6
15392601,1
15394786,0
15394832,6
15415856,6
15415929,6
15416062,6
15416071,1
15416101,0
15430995,1
15435750,2
15441938,6
15442314,6
15443647,2
15444091,0
15457516,6
15457702,1
15458440,6
15460355,0
15464911,0
154717,0
154784,0
154792,0
154822,1
15482855,0
15484939,2
15485005,0
154890,6
15507564,1
15539679,6
15541738,0
15544109,6
15544508,6
15546888,6
15562921,0
15566587,6
15571971,5
15572153,6
15586677,1
15591859,6
15592499,0
155942,6
15594564,0
15598136,6
15599167,0
15603211,7
15603458,7
15604004,6
15604322,2
15604403,2
1560468,2
15608948,0
15611931,2
15612597,0
156191,0
15625249,7
15630692,2
15630706,2
15638821,2
15639215,2
15639223,2
15649202,0
15650685,2
15662241,6
15662314,6
15662900,2
15668053,2
15687422,0
15689042,2
15689441,2
15697703,0
15722929,7
15728218,0
15737195,2
15737314,7
15744370,4
15745813,0
15751961,7
15759491,7
15760090,2
15762742,6
15762874,6
15762980,2
15763111,6
15763366,2
15763374,6
15763382,2
15763391,6
15763439,2
15763455,2
15763471,0
15763901,7
15764176,6
15764184,2
15764290,6
15764427,2
15764460,6
1576496,2
15765482,2
15767809,7
15779548,2
15790754,2
15791459,6
15805620,7
15805727,2
15809854,0
15815153,6
15817806,7
15818080,7
15818136,7
15818195,2
15826350,2
15831876,2
15831906,0
15831914,0
15831922,1
15831931,7
15832961,7
15832996,7
15837751,7
15838145,6
15846342,7
15846563,7
15846580,6
15855520,6
15855759,6
15856666,0
15857182,2
15858251,2
15858855,0
15859118,1
15859592,6
15860167,2
15861546,0
1586891,1
15870103,6
1587331,0
1587340,0
15875989,6
15905390,6
15926702,1
1593641,2
15949516,1
15949524,1
15949630,0
15950573,2
1596357,6
15975592,2
15976149,4
15983706,6
15993337,6
15996344,2
15998223,2
16000838,6
16003403,7
16008626,6
16010035,1
16027892,0
16029496,0
16029666,2
16029739,2
16031121,6
16040694,6
16051998,3
1605526,2
16060121,2
1606093,6
16064925,0
16082028,6
16082044,2
16082524,1
16082532,1
16082541,1
16082559,1
16083831,2
16087038,0
16087054,0
16090756,5
16096347,6
16097131,6
16099303,6
16106342,6
16107489,6
16114191,6
16129300,6
16130928,1
1613103,2
16168968,5
16172728,6
16173724,6
16178866,2
16185650,7
16186362,0
16187741,2
16187750,6
16187938,0
16188250,0
16191935,6
16193059,2
16195426,6
16207424,2
16212185,6
1621441,6
1621530,2
16224531,7
1622561,2
16228413,2
16228421,6
16228987,7
16235401,6
16235452,0
16237374,0
16241401,0
16252063,4
16256182,0
16257260,6
16257961,2
1626761,1
1630822,6
1631179,0
1631187,2
1631195,0
1631713,0
16323971,0
16329511,2
16334418,0
16334566,2
16334647,4
16335317,2
16337476,0
16361300,0
16377346,2
16378393,0
16391179,2
16403088,0
16409825,0
16422872,2
16426223,1
16436199,6
16438884,7
16439163,6
16439180,2
16439295,6
16440382,1
16440391,1
16441796,2
16441842,1
16443136,5
16443152,6
16443268,6
16444558,6
16445601,6
16445872,7
16451627,2
1646109,7
16466411,7
16466870,1
16467116,0
16467175,6
16467329,0
16467337,0
16474651,6
16474716,6
16480112,6
16495471,6
16495489,6
16495497,7
16495675,2
16495756,2
16509463,6
16511824,0
1651854,7
16522095,2
16527038,1
16552792,1
16554281,1
1655540,6
1655931,6
1656171,2
16563484,2
1656350,6
16587511,2
16596650,2
16605683,2
16611896,2
16624203,6
16624211,6
16629761,2
16640659,0
16670621,6
16675690,6
16675703,1
16675797,1
16676017,2
16688741,6
16689135,7
16689143,2
16701500,6
16701666,2
16702948,0
167045,6
16706021,6
16706510,5
16715624,6
16722116,6
16733291,6
16735650,6
16737474,6
16739353,2
16739388,2
16742974,2
16744152,2
16744632,6
16751523,0
16757246,2
16757378,6
16757483,6
16757491,3
16757645,6
16758510,6
1676105,6
16771613,6
16771699,4
16771753,6
16773551,6
16774981,6
16795563,1
16796489,2
16805348,2
16808983,2
16810244,2
16816153,6
16838793,0
16841409,7
16843720,6
16851811,3
16852648,4
1685724,2
16861141,2
16881613,2
16882415,6
16883811,1
16885601,6
16887522,0
16888472,0
16893760,7
1690833,2
1690850,6
16916476,2
16917472,6
16919297,6
16920554,5
16921453,5
16924258,2
1693069,6
1693271,7
16933061,2
16933117,2
16934334,6
1693719,1
1693964,2
1694596,2
16971027,6
16971248,7
1697188,2
1697340,2
16973917,2
1698915,2
1699342,2
1699661,6
1702289,7
17031117,6
17031290,0
17031761,0
1703218,6
17034132,0
17045410,6
17050090,7
17050138,6
17050511,6
17051258,6
17052165,6
17055504,7
17055539,7
17066433,2
17068932,6
1707621,0
17079675,6
17079705,6
17079713,7
17079896,2
17082293,7
17082501,6
17082943,7
17084083,0
17093805,2
17103533,0
17110807,2
17112117,2
17117330,2
17120977,0
17146607,4
17147859,6
1715950,4
17164842,7
17168686,2
17173523,0
17191980,2
17196060,2
17206171,6
17206839,2
17207843,0
17207959,0
17210429,2
17210852,7
17210950,2
17212464,6
17219701,7
1722255,6
17222958,6
17223253,2
17225621,6
17225639,6
17232406,4
17234212,6
17235634,5
17264987,0
17264995,6
17265002,6
17265011,6
17265134,0
17265142,6
17265649,0
17265711,0
17265819,6
17266637,7
172812,2
17289025,0
17300754,2
17302307,2
17308950,2
17323649,0
17338158,1
17350808,6
17350824,6
17373263,6
17384940,0
17395143,6
17395976,1
17401968,2
17402298,0
17402573,6
17413591,6
17415632,7
17415659,2
17418119,0
17419875,7
17422582,1
17427452,6
17433746,0
17434092,2
17435919,6
17436371,6
17437091,6
17444641,1
17451779,6
17451850,0
17452678,2
17466172,6
1746936,4
17502101,6
17502241,6
17519764,2
17519888,2
1753461,2
17547628,2
17552753,6
17558298,6
17559405,6
17565049,2
17565367,2
17566576,3
17566592,4
17566614,6
17567505,2
17570441,6
17571901,4
17581214,5
1758322,7
17589461,2
17591716,2
17595410,2
17604702,6
1763032,0
17640059,6
17658004,5
17673330,1
17674883,0
17676894,0
17683122,0
17685231,0
17695244,6
17695660,6
17695830,6
17695856,6
17696097,0
17697204,2
17697379,1
17697417,2
17697646,6
17698553,6
17698642,0
17698723,2
17699029,6
17699061,2
17699185,6
17699746,7
17700388,6
17700426,7
17700787,2
17700965,6
17701121,6
17701783,5
17703484,6
17707293,1
17707307,2
17707315,2
17707323,1
17707340,1
17709768,6
17710481,0
17711754,0
17711835,2
1771477,6
1771663,3
1771728,2
17734371,6
17736137,1
17739128,0
17739411,0
17746612,0
17746957,0
17750245,0
17750326,0
17755557,2
17755794,7
17755867,7
17756090,6
17757053,2
17757631,6
17758297,0
17759544,6
1776363,2
1776444,2
1776819,0
17770394,6
17771927,2
17774543,5
17776031,0
17789214,6
17789222,7
17789320,6
17789877,6
17789885,2
17790247,6
17790387,1
17790395,6
17790646,0
1779605,2
1779770,2
17803918,1
17808839,7
17812356,6
17812402,2
17812542,0
17813255,6
17815223,1
17823587,7
17823617,1
17824923,2
17826799,2
17827353,2
17827361,0
17827612,6
17828848,1
17829232,1
17829569,2
17830320,6
17833272,6
1784099,6
17842301,6
17843456,6
17844282,6
17846994,6
17848946,1
17849187,6
17849233,6
17853184,7
17864682,6
17865131,6
17866600,6
17867258,6
17868301,0
17869307,7
17869676,6
17869986,0
17870712,0
17870721,2
17872120,2
17872456,1
17872693,2
17872847,0
17874653,0
17879167,4
17880319,6
17881099,7
17882745,4
1788370,7
1788388,7
1788396,0
1788400,2
17884080,4
1788418,0
17884209,1
17884217,1
17884241,6
1788426,7
17884268,6
17884292,2
1788434,7
17884365,1
1788442,7
17884438,2
1788451,0
1788469,0
1788477,7
